Log file open, 01/06/23 20:21:18
[2023.01.06-16.26.53:373][923]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.06-16.26.53:375][923]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.06-16.26.53:404][923]LogAudioMixer: Display: Using Audio Hardware Device Наушники (Redmi AirDots 2)
[2023.01.06-16.26.53:405][923]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.06-16.26.53:405][923]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.06-16.26.53:405][923]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.06-16.26.53:408][923]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=48
[2023.01.06-16.26.53:408][923]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=48
[2023.01.06-16.26.53:409][923]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=48
[2023.01.06-16.26.53:409][923]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=48
[2023.01.06-16.26.53:409][923]LogInit: FAudioDevice initialized.
[2023.01.06-16.26.53:409][923]LogAudio: Display: Audio Device (ID: 48) registered with world 'ThirdPersonMap'.
[2023.01.06-16.26.53:412][923]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.06-16.26.53:412][923]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.06-21.26.53
[2023.01.06-16.26.53:413][923]LogWorld: Bringing up level for play took: 0.000835
[2023.01.06-16.26.53:415][923]LogOnline: OSS: Created online subsystem instance for: :Context_55
[2023.01.06-16.26.53:419][923]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=-200.000 Y=0.000 Z=120.000
[2023.01.06-16.26.53:429][923]PIE: Server logged in
[2023.01.06-16.26.53:430][923]PIE: Play in editor total start time 0,166 seconds.
[2023.01.06-16.26.53:431][923]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:512][924]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:529][925]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:650][926]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:665][927]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:682][928]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:699][929]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:715][930]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:732][931]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:749][932]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:765][933]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:781][934]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:799][935]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:814][936]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:832][937]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:848][938]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:865][939]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:882][940]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:898][941]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:915][942]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:932][943]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:947][944]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:965][945]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:983][946]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.53:998][947]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:015][948]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:032][949]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:048][950]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:065][951]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:081][952]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:098][953]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:115][954]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:131][955]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:148][956]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:165][957]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:181][958]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:198][959]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:215][960]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:232][961]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:248][962]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:265][963]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:281][964]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:297][965]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:315][966]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:332][967]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:348][968]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:365][969]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:381][970]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:398][971]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:415][972]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:431][973]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:448][974]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:464][975]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:481][976]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:498][977]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:515][978]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:531][979]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:548][980]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:564][981]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:582][982]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:597][983]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:615][984]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:631][985]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:647][986]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:665][987]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:682][988]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:697][989]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:715][990]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:732][991]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:748][992]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:765][993]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:781][994]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:798][995]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.54:815][996]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:831][997]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:848][998]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:865][999]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:881][  0]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:900][  1]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:915][  2]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:931][  3]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:948][  4]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:965][  5]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:981][  6]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.54:998][  7]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:015][  8]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:031][  9]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:047][ 10]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:065][ 11]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:082][ 12]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.26.55:099][ 13]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:114][ 14]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:132][ 15]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:149][ 16]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:165][ 17]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:182][ 18]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:198][ 19]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:215][ 20]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:232][ 21]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:249][ 22]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:265][ 23]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:281][ 24]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:299][ 25]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:315][ 26]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:331][ 27]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:349][ 28]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:365][ 29]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:382][ 30]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:398][ 31]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:415][ 32]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:432][ 33]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:448][ 34]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:465][ 35]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:481][ 36]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.55:499][ 37]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:515][ 38]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:531][ 39]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:549][ 40]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:565][ 41]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:581][ 42]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:599][ 43]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:615][ 44]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:631][ 45]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:648][ 46]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:665][ 47]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:681][ 48]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:699][ 49]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:714][ 50]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:732][ 51]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:748][ 52]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:765][ 53]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:782][ 54]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:798][ 55]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:815][ 56]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:832][ 57]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:847][ 58]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:865][ 59]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.55:882][ 60]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:898][ 61]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:915][ 62]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:932][ 63]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:949][ 64]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:965][ 65]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:982][ 66]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.55:998][ 67]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:015][ 68]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:032][ 69]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:049][ 70]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:065][ 71]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:082][ 72]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:099][ 73]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:115][ 74]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:132][ 75]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:149][ 76]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -364.875183
[2023.01.06-16.26.56:165][ 77]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:182][ 78]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:198][ 79]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:215][ 80]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:231][ 81]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:248][ 82]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:265][ 83]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:282][ 84]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:297][ 85]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:315][ 86]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -764.875183
[2023.01.06-16.26.56:331][ 87]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:348][ 88]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:365][ 89]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:382][ 90]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:398][ 91]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:416][ 92]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:431][ 93]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:448][ 94]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:465][ 95]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:482][ 96]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:498][ 97]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -210.0
[2023.01.06-16.26.56:515][ 98]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.56:532][ 99]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.56:549][100]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.56:565][101]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.56:582][102]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.56:599][103]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.26.58:728][228]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.06-16.26.58:728][228]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.06-16.26.58:729][228]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.06-16.26.58:729][228]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.06-16.26.58:729][228]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.06-16.26.58:732][228]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.06-16.26.58:740][228]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.06-16.26.58:827][228]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.06-16.26.58:827][228]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=48
[2023.01.06-16.26.58:829][228]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=48
[2023.01.06-16.26.58:839][228]LogUObjectHash: Compacting FUObjectHashTables data took   2.87ms
[2023.01.06-16.26.58:887][229]LogPlayLevel: Display: Destroying online subsystem :Context_55
[2023.01.06-16.26.59:599][255]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.06-16.26.59:606][255]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.06-16.26.59:607][255]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.06-16.26.59:607][255]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.06-16.26.59:607][255]LogWorldPartition: Display: GetPartitionedActors took 8 us (total: 2 ms)
[2023.01.06-16.26.59:607][255]LogWorldPartition: Display: GenerateStreaming took 133 us (total: 21 ms)
[2023.01.06-16.26.59:607][255]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.06-16.26.59:607][255]PIE: New page: PIE session: ThirdPersonMap (7 янв. 2023 г., 02:26:59)
[2023.01.06-16.26.59:607][255]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.06-16.26.59:611][255]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003475s)
[2023.01.06-16.26.59:611][255]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003527s)
[2023.01.06-16.26.59:611][255]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.06-16.26.59:612][255]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.06-16.26.59:612][255]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.06-16.26.59:612][255]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.06-16.26.59:612][255]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.06-16.26.59:613][255]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.06-16.26.59:613][255]LogWorldPartition: Display: WorldPartition initialize took 857 us (total: 1.10 sec)
[2023.01.06-16.26.59:613][255]LogPlayLevel: PIE: World Init took: (0.002310s)
[2023.01.06-16.26.59:697][255]LogUObjectHash: Compacting FUObjectHashTables data took   2.30ms
[2023.01.06-16.26.59:698][255]LogAudio: Display: Creating Audio Device:                 Id: 49, Scope: Unique, Realtime: True
[2023.01.06-16.26.59:698][255]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.06-16.26.59:698][255]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.06-16.26.59:698][255]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.06-16.26.59:699][255]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.06-16.26.59:699][255]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.06-16.26.59:699][255]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.06-16.26.59:699][255]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.06-16.26.59:699][255]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.06-16.26.59:699][255]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.06-16.26.59:699][255]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.06-16.26.59:699][255]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.06-16.26.59:702][255]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.06-16.26.59:730][255]LogAudioMixer: Display: Using Audio Hardware Device Наушники (Redmi AirDots 2)
[2023.01.06-16.26.59:731][255]LogAudioMixer: Display: Initializing Sound Submixes...
